customer_id,num_services,num_services_active,num_services_inactive,cc_service_count,db_service_count,nlp_service_count,cc_pro_service_count,ml_service_count,integrations_count,third_party_integrations,num_businesses,tier_level,customer_type,enterprise_account,enterprise_account_legacy,is_activated,has_cloud_storage,has_cloud_storage_only,account_size,third_party_integration_flag,register_sale_ord,account_created_time,first_activated_time,min_bill_date,max_bill_date,sticky_bill_date,address,marketing_campaign_response
1032760,0,0,0,0,0,0,0,0,60.0,0.0,8.0,PREMIUM,Services,False,False,False,True,True,,1,,2016-03-08 09:10:27,,2016-02-17,2018-08-30,2016-03-07,"4676 Antonio Port Suite 776, VA, US",0
1673512,0,0,0,0,0,0,0,0,152.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2016-10-06 17:36:36,,2017-02-09,2017-05-31,2017-03-31,"6273 Newman Mission, CA, US",0
2829051,0,0,0,0,0,0,0,0,48.0,0.0,,PREMIUM,Services,False,False,False,True,True,large,1,,2017-11-30 12:44:03,,2018-01-14,2021-02-19,2017-11-24,"38530 Richard Inlet Apt. 743, MO, US",0
258744,0,0,0,0,0,0,0,0,42.0,0.0,2.0,BASIC,Business_type_1,False,False,False,False,False,,1,,2015-03-18 14:44:47,,2015-04-20,2016-11-07,2015-04-28,"52371 Melissa Stream Suite 345, NY, US",0
5213911,6,10,0,0,0,0,0,0,105.0,8.0,,PREMIUM_PLUS,Services,False,False,True,False,False,,1,1.0,2019-12-25 21:23:13,2020-01-11 00:22:02,2020-02-20,2021-02-24,2020-03-09,"36471 Blake Fork Suite 205, NC, US",1
3416031,10,18,0,0,0,0,0,0,95.0,0.0,14.0,PREMIUM_PLUS,Customer,False,False,True,False,False,,1,1.0,2018-07-20 11:30:42,2018-07-04 13:17:38,2018-07-22,2021-04-01,2018-07-28,"769 Elizabeth Stravenue Suite 530, PA, US",1
2177158,2,12,0,12,0,0,0,0,27.0,10.0,,BASIC,Customer,True,False,True,False,False,large,1,,2017-04-12 12:34:24,2017-05-25 12:27:29,2017-05-05,2021-03-26,2017-04-27,"668 Bright Viaduct, OH, US",1
1233173,0,0,0,0,0,0,0,0,120.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2016-05-25 15:56:23,,2016-05-24,2021-02-25,2016-04-21,"485 Nicholas Plaza, CA, US",0
964435,0,0,0,0,0,0,0,0,171.0,0.0,,PREMIUM,Customer,False,False,False,True,True,,1,,2016-01-20 17:06:26,,2016-02-23,2016-03-30,2016-03-10,"90891 Dennis Flats Suite 306, TX, US",0
5146685,0,0,0,0,0,0,0,0,108.0,0.0,,PREMIUM_PLUS,Customer,False,False,False,False,False,small,1,,2019-12-13 18:22:16,,2020-01-17,2020-03-31,2020-03-02,"2638 Colon Point Apt. 985, OR, US",0
5740101,2,4,0,0,0,7,0,0,160.0,0.0,,PREMIUM_PLUS,Services,False,False,True,False,False,,2,1.0,2020-08-05 10:44:39,2020-07-13 18:16:29,2020-07-16,2020-08-19,2020-07-05,"9967 Nguyen Glens, NY, US",1
124610,12,6,0,18,0,0,0,0,80.0,0.0,,BASIC,Customer,False,False,True,True,False,,2,,2014-08-29 17:46:10,2014-08-19 19:59:21,2014-10-15,2021-02-01,2014-09-06,"4270 Jonathan Stravenue Suite 297, AZ, US",1
4685289,7,1,0,0,0,0,0,0,54.0,0.0,2970.0,PREMIUM_PLUS,Services,False,False,True,False,False,small,1,1.0,2019-08-10 16:03:38,2019-09-16 19:53:18,2019-09-29,2021-04-02,2019-09-22,"65972 Callahan Junction, CT, US",1
492782,0,0,0,0,0,0,0,0,133.0,0.0,,PREMIUM_PLUS,Business_type_1,False,False,False,False,False,,1,,2015-09-12 20:12:00,,2015-12-18,2018-10-25,2015-12-04,"47976 Reilly Pike Apt. 829, NM, US",0
1976997,0,0,0,0,0,0,0,0,57.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2017-01-29 21:39:14,,2017-02-28,2017-03-26,2017-03-26,"34417 Casey Drive Apt. 738, MA, US",0
1517345,0,0,0,0,0,0,0,0,114.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2016-07-07 10:01:23,,2016-10-14,2017-05-19,2016-11-13,"74389 Maxwell Lights Apt. 298, AZ, US",0
2019279,3,2,0,0,0,0,0,0,24.0,0.0,,PREMIUM_PLUS,Business_type_1,False,False,True,False,False,medium,2,,2017-03-08 17:06:06,2017-02-12 21:45:20,2017-05-27,2017-08-05,2017-06-10,"282 Lee Parks Suite 914, MI, US",1
4494710,5,4,0,0,0,3,0,0,190.0,0.0,,PREMIUM_PLUS,Customer,False,False,True,False,False,,1,,2019-06-23 16:48:03,2019-07-17 18:11:17,2019-06-05,2021-03-27,2019-07-15,"105 Wagner Shores Apt. 314, WA, US",1
1563895,9,6,0,9,0,0,0,0,260.0,5.0,,BASIC,Customer,False,False,True,False,False,,1,,2016-08-27 17:14:10,2016-08-17 22:59:14,2016-08-15,2020-03-29,2016-08-24,"369 Salazar Village Apt. 415, CA, US",1
3518278,6,5,0,0,0,0,0,0,200.0,0.0,,PREMIUM_PLUS,Services,False,False,True,False,False,small,1,1.0,2018-08-17 19:48:30,2018-08-12 14:55:55,2018-08-08,2021-02-19,2018-07-27,"5401 Jennings Village, TX, US",1
2993049,0,0,0,0,0,0,0,0,216.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2018-02-02 16:43:22,,2018-02-08,2021-02-16,2018-01-17,"7705 Santos Squares Suite 982, NC, US",0
4246815,12,10,0,0,0,12,0,0,182.0,3.0,520.0,LITE,Services,False,False,True,False,False,large,2,,2019-04-06 17:43:27,2019-04-08 20:58:51,2019-04-08,2021-01-05,2019-05-01,"86051 Garrett Corners, SC, US",1
282359,3,4,0,2,0,0,0,0,128.0,0.0,,BASIC,Business_type_1,False,False,True,False,False,large,1,,2015-06-03 14:16:20,2015-05-30 13:45:51,2015-06-08,2017-01-31,2015-06-06,"45461 Howard Circle, OH, US",1
4239573,2,16,0,0,0,0,0,0,114.0,0.0,,PREMIUM_PLUS,Services,False,False,True,True,False,,1,1.0,2019-04-04 07:56:46,2019-03-25 13:07:46,2019-04-15,2021-04-04,2019-04-29,"82704 Ortega Loaf, FL, US",1
5923423,8,5,0,0,0,10,0,0,200.0,0.0,2.0,PREMIUM_PLUS,Customer,False,False,True,False,False,,2,1.0,2020-08-23 16:13:42,2020-09-21 21:38:07,2020-10-03,2020-10-26,2020-09-11,"8569 Jackson Forks, NY, US",1
6041233,7,9,0,0,0,2,0,0,310.0,20.0,,LITE,Business_type_1,False,False,True,False,False,,2,,2020-11-06 16:05:34,2020-11-05 15:03:42,2020-10-06,2021-02-08,2020-11-05,"14897 Peters Centers, IN, US",1
4955697,21,18,0,0,0,21,0,0,126.0,0.0,,PREMIUM_PLUS,Business_type_1,False,False,True,False,False,,2,1.0,2019-10-24 02:28:54,2019-12-08 20:42:46,2019-12-12,2021-03-14,2019-12-06,"400 Veronica Field Apt. 102, AB, CA",1
3260204,0,0,0,0,0,0,0,0,92.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2018-04-09 21:54:16,,2018-05-27,2018-06-08,2018-07-01,"159 Spencer Forges, WV, US",0
5476071,4,6,0,0,0,2,0,0,232.0,0.0,,LITE,Services,False,False,True,False,False,,1,1.0,2020-04-30 13:09:53,2020-04-23 14:03:06,2020-04-09,2021-03-24,2020-03-31,"6481 Sheena Falls Apt. 927, PA, US",1
3728133,0,0,0,0,0,0,0,0,120.0,0.0,100.0,PREMIUM_PLUS,Business_type_1,False,False,False,False,False,small,2,,2018-11-08 15:11:27,,2018-10-09,2019-01-15,2018-11-16,"32534 Deborah Junctions, NY, US",1
4522288,6,12,0,0,0,0,4,0,128.0,0.0,,PREMIUM,Business_type_1,False,False,True,False,False,large,2,,2019-06-15 22:56:14,2019-06-22 16:11:00,2019-07-16,2019-09-22,2019-06-21,"656 Victoria Dale, OH, US",1
1642792,0,0,0,0,0,0,0,0,140.0,0.0,,PREMIUM,Services,False,False,False,True,True,large,1,,2016-09-15 17:51:41,,2016-09-18,2021-02-19,2016-10-19,"2065 Hogan Brook Suite 028, WI, US",0
3148209,3,8,0,0,0,10,0,0,84.0,0.0,,PREMIUM_PLUS,Business_type_1,False,False,True,True,False,,2,,2018-03-16 18:48:04,2018-04-14 06:47:55,2018-03-10,2019-05-24,2018-04-26,"3081 Johnson View, CA, US",1
1315369,0,0,0,0,0,0,0,0,108.0,0.0,,PREMIUM_PLUS,Services,False,False,False,True,True,,1,,2016-07-04 17:47:57,,2016-05-29,2019-01-04,2016-07-08,"6518 Johnson Mission, CA, US",0
4112881,2,6,0,0,0,2,0,0,132.0,7.0,,PREMIUM_PLUS,Services,False,False,True,False,False,,2,1.0,2019-02-20 19:18:01,2019-03-17 19:47:27,2019-03-01,2021-03-13,2019-02-14,"04889 Alyssa Pike, TN, US",1
5843169,20,3,6,0,0,12,0,0,66.0,0.0,66.0,PREMIUM_PLUS,Business_type_1,False,False,True,False,False,large,2,1.0,2020-08-21 08:46:29,2020-09-11 21:13:33,2020-09-20,2021-03-29,2020-09-18,"522 Hampton Ranch Suite 441, WA, US",1
4587046,7,5,0,0,0,5,0,0,56.0,0.0,,PREMIUM_PLUS,Business_type_1,False,False,True,False,False,,2,,2019-07-28 21:48:38,2019-07-07 15:59:42,2019-08-20,2020-09-19,2019-08-20,"997 Zachary Shoals Apt. 445, ON, CA",1
4461436,0,0,0,0,0,0,0,0,150.0,0.0,,PREMIUM,Business_type_1,False,False,False,True,True,small,1,,2019-05-31 15:53:54,,2019-06-13,2020-10-29,2019-06-14,"273 Tiffany Lock Suite 659, MT, US",0
3384064,0,0,0,0,0,0,0,0,168.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2018-07-09 17:59:26,,2018-07-09,2021-03-08,2018-06-01,"65205 Baldwin Brooks Suite 991, NY, US",0
1448223,0,0,0,0,0,0,0,0,76.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2016-06-13 10:36:15,,2016-11-01,2016-11-16,2016-09-24,"5187 Christopher Overpass Apt. 340, TX, US",0
795875,7,9,0,0,0,0,0,0,48.0,0.0,18.0,PREMIUM,Services,False,False,True,True,False,,1,,2015-12-06 19:08:37,2015-12-20 16:46:09,2016-02-04,2019-04-08,2016-01-26,"597 Andrew Flats, NM, US",0
3717327,4,14,0,0,0,18,0,0,189.0,5.0,,PREMIUM_PLUS,Customer,False,False,True,False,False,,1,1.0,2018-10-13 19:01:56,2018-10-08 18:27:26,2018-09-22,2021-03-02,2018-10-30,"79048 Hodges Union Apt. 891, CA, US",1
587405,0,0,0,0,0,0,0,0,80.0,8.0,14.0,PREMIUM,Services,False,False,False,True,True,,1,,2015-11-08 02:13:14,,2016-02-22,2017-06-12,2016-02-22,"34030 Ashley Valley Suite 827, SC, US",0
4107595,0,0,0,0,0,0,0,0,48.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2019-03-11 17:21:27,,2019-02-18,2019-04-08,2019-02-18,"601 Kent Divide, AR, US",0
1497001,0,0,0,0,0,0,0,0,38.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2016-06-18 09:56:08,,2016-09-27,2019-02-26,2016-10-23,"22171 Edwards Plain, NJ, US",0
5409073,8,4,0,0,0,0,0,0,196.0,0.0,,LITE,Services,False,False,True,False,False,,1,,2020-04-03 20:08:38,2020-04-06 16:10:39,2020-03-29,2021-03-28,2020-05-19,"7607 Peter Overpass, MS, US",1
382772,8,20,0,0,0,7,0,0,51.0,18.0,,PREMIUM_PLUS,Services,False,False,True,False,False,,1,,2015-08-17 16:00:20,2015-08-09 22:15:55,2015-07-30,2017-08-01,2015-07-26,"9753 Robert Trail, NY, US",1
359579,1,9,0,3,0,0,0,0,32.0,0.0,,BASIC,Business_type_1,False,False,True,True,False,medium,2,,2015-08-13 19:13:14,2015-06-28 14:44:41,2015-08-19,2017-05-28,2015-07-17,"51676 Joseph Brooks Apt. 513, PA, US",1
4017147,0,0,0,0,0,0,0,0,200.0,8.0,,PREMIUM,Services,True,False,False,True,True,,1,,2019-03-07 14:43:17,,2019-03-05,2020-05-03,2019-02-22,"6638 Fritz Shores Apt. 556, TX, US",0
2908347,4,8,0,0,0,0,0,0,126.0,6.0,1795.0,PREMIUM_PLUS,Customer,False,True,True,True,False,,1,1.0,2018-01-03 13:46:13,2018-02-13 16:23:26,2018-09-30,2021-02-25,2019-01-22,"9364 Perez Junctions, CA, US",1
2781876,0,0,0,0,0,0,0,0,54.0,0.0,142.0,PREMIUM_PLUS,Services,False,False,False,False,False,small,1,,2017-11-07 21:00:14,,2017-12-03,2019-01-23,2017-12-09,"6410 Ferguson Hollow, MA, US",0
5358827,28,20,0,0,0,4,4,0,96.0,15.0,,Q,Business_type_1,False,False,True,False,False,large,2,2.0,2020-02-04 14:49:22,2020-02-25 20:50:31,2020-03-27,2021-03-08,2020-04-20,"42207 Martinez Summit Apt. 659, WA, US",1
5701394,0,0,0,0,0,0,0,0,300.0,0.0,195.0,LITE,Services,False,False,False,False,False,large,2,2.0,2020-07-25 11:06:41,,2020-06-14,2020-11-01,2020-07-09,"4188 Natasha Camp Apt. 117, CA, US",1
2419414,5,3,0,0,0,0,0,0,57.0,5.0,6.0,PREMIUM_PLUS,Services,False,False,True,False,False,,1,1.0,2017-06-27 13:57:56,2018-02-06 18:48:14,2018-01-06,2021-03-26,2018-02-04,"86053 Juan Road Suite 650, NJ, US",1
4852362,6,2,0,0,0,0,0,0,120.0,0.0,,PREMIUM_PLUS,Business_type_1,False,False,True,False,False,medium,2,1.0,2019-10-08 20:25:19,2019-10-13 20:10:15,2019-10-21,2020-06-17,2019-11-25,"0199 David Flat, CA, US",1
5909119,0,0,0,0,0,0,0,0,29.0,27.0,,PREMIUM,Business_type_1,False,False,False,True,True,,1,,2020-08-15 13:03:51,,2020-09-14,2020-10-27,2020-09-09,"3797 Williams Port Suite 624, NH, US",0
2872314,3,0,2,0,0,0,0,0,16.0,0.0,,LITE,Services,False,False,False,False,False,,2,,2018-01-04 19:50:16,,2018-01-12,2018-11-23,2018-01-23,"42984 Henry Circle, NV, US",0
5300277,36,12,0,0,2,0,10,0,203.0,10.0,,BASIC,Business_type_1,False,False,True,True,False,,1,2.0,2020-01-15 15:23:51,2020-03-09 15:28:41,2020-04-06,2021-03-29,2020-03-30,"05880 Tony Grove Apt. 637, PA, US",1
280074,0,0,0,0,0,0,0,0,108.0,7.0,32.0,BASIC,Services,False,False,False,True,True,small,1,,2015-05-08 13:38:48,,2015-05-13,2018-04-14,2015-05-15,"6496 Shaw Hill, OK, US",0
3737807,8,32,0,0,0,5,15,0,203.0,25.0,,BASIC,Customer,False,False,True,False,False,large,2,2.0,2018-09-28 17:19:09,2018-12-07 14:23:53,2018-12-18,2021-03-25,2018-11-30,"31490 Kimberly Union Suite 873, AZ, US",1
1318930,0,0,0,0,0,0,0,0,171.0,0.0,,PREMIUM,Customer,False,False,False,True,True,,1,,2016-05-19 17:41:59,,2016-05-16,2016-06-22,2016-06-01,"3654 Teresa Mill, NJ, US",0
1631393,0,0,0,0,0,0,0,0,114.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2016-09-23 18:30:31,,2016-09-06,2016-08-21,2016-08-17,"4956 Stanley Forks Suite 713, CA, US",0
3296188,18,14,0,0,0,16,0,0,38.0,0.0,,PREMIUM_PLUS,Customer,False,False,True,False,False,,2,1.0,2018-04-20 17:40:57,2018-06-21 14:43:52,2018-05-21,2021-02-27,2018-06-07,"918 Wise Lights Suite 735, NC, US",1
1395925,0,0,0,0,0,0,0,0,95.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2016-06-02 21:59:23,,2016-07-21,2017-02-03,2016-08-13,"095 Jonathan Mews Suite 411, VA, US",0
611700,0,0,0,0,0,0,0,0,160.0,0.0,4.0,PREMIUM,Services,False,False,False,True,True,,1,,2015-10-22 10:14:03,,2016-05-31,2017-11-05,2016-05-07,"575 Calvin Square Apt. 021, IN, US",0
4580235,36,3,10,0,0,2,8,0,168.0,20.0,,PREMIUM,Customer,False,False,True,True,False,small,1,2.0,2019-08-01 15:42:14,2019-07-30 20:17:35,2019-08-10,2021-03-03,2019-07-18,"70918 Maria Path, CT, US",1
1418139,0,0,0,0,0,0,0,0,19.0,0.0,28435.0,PREMIUM,Services,False,False,False,True,True,,1,,2016-07-22 08:49:01,,2016-07-06,2016-08-14,2016-07-15,"099 Christopher Mills Apt. 660, FL, US",0
3755169,2,6,0,0,0,0,8,0,16.0,0.0,32.0,BASIC,Services,False,True,True,True,False,large,2,,2018-10-16 18:32:50,2018-10-18 00:22:25,2019-01-09,2019-10-11,2018-12-17,"873 Hooper Corners Apt. 998, MA, US",1
1769790,0,0,0,0,0,0,0,0,54.0,6.0,6.0,PREMIUM_PLUS,Services,False,False,False,True,True,,1,,2016-10-23 17:00:11,,2016-11-08,2017-05-27,2016-10-23,"68271 Mendoza Loop, FL, US",0
4942942,4,6,0,0,0,0,0,0,95.0,0.0,6.0,PREMIUM_PLUS,Services,False,False,True,False,False,,1,1.0,2019-10-10 18:24:25,2019-12-10 21:23:07,2019-10-23,2021-03-06,2019-11-15,"3787 Adams Terrace, FL, US",1
1709215,6,6,0,0,2,0,0,0,48.0,0.0,,PREMIUM_PLUS,Services,False,False,True,False,False,,2,,2016-09-15 16:21:04,2017-01-08 19:05:48,2016-12-21,2018-05-03,2017-02-01,"858 Wolf Mountains, CT, US",1
1346327,0,0,0,0,0,0,0,0,19.0,0.0,10.0,PREMIUM,Services,False,False,False,True,True,,1,,2016-07-13 13:09:59,,2016-11-16,2018-09-29,2016-12-09,"29613 Ward Terrace Suite 416, CA, US",0
2691921,3,7,0,0,0,0,0,0,140.0,6.0,,PREMIUM_PLUS,Services,False,False,True,True,False,small,1,,2017-09-19 15:51:27,2017-10-03 19:48:15,2017-10-09,2017-10-31,,"01236 Tate Heights, MI, US",1
4228448,0,0,0,0,0,0,0,0,24.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2019-03-17 23:45:18,,2019-03-29,2021-03-11,2019-04-07,"69878 Murray Lakes, FL, US",0
3750252,0,0,0,0,0,0,0,0,100.0,0.0,,PREMIUM_PLUS,Services,False,False,False,False,False,,1,,2018-10-05 16:54:16,,2018-12-28,2019-06-15,2018-12-07,"1932 Amanda Divide Suite 111, MA, US",0
247431,1,6,0,7,0,0,0,0,200.0,9.0,3.0,BASIC,Customer,False,False,True,False,False,small,1,,2015-04-15 14:41:00,2015-03-16 13:09:40,2015-03-08,2017-01-08,2015-04-11,"12877 Katrina Vista Apt. 482, NC, US",0
3608335,3,3,0,0,0,10,0,0,16.0,0.0,10.0,LITE,Business_type_1,False,False,True,False,False,,1,,2018-10-04 21:01:45,2018-09-14 15:34:27,2018-09-15,2020-02-19,2018-10-26,"116 Jennifer Common, NJ, US",1
5576262,7,2,0,0,0,0,0,0,135.0,0.0,,LITE,Customer,False,False,True,False,False,,1,,2020-05-03 17:10:00,2020-06-14 00:13:17,2020-04-29,2021-04-08,2020-05-08,"647 William Landing, TX, US",1
3801453,9,27,0,0,0,0,8,0,93.0,4.0,,BASIC,Business_type_1,False,False,True,True,False,medium,1,2.0,2018-10-22 21:44:40,2018-10-20 18:50:45,2018-12-03,2021-03-10,2018-11-18,"7912 Foster Ports, AZ, US",1
6004406,2,6,0,0,0,10,0,0,140.0,0.0,20.0,PREMIUM_PLUS,Business_type_1,False,False,True,False,False,,1,,2020-10-28 19:28:09,2020-10-25 23:54:44,2020-11-25,2021-03-05,2020-11-27,"3629 Smith Islands, BC, CA",1
2669230,0,0,0,0,0,0,0,0,140.0,6.0,2.0,BASIC,Customer,False,False,False,True,True,small,2,,2017-10-05 00:04:44,,2017-10-20,2018-09-06,2017-10-20,"3984 Christopher Crossing Apt. 522, CA, US",0
3363697,0,0,0,0,0,0,0,0,120.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2018-05-19 14:41:47,,2018-06-17,2019-03-27,2018-08-20,"577 Isaac Row, IL, US",0
4547838,0,0,0,0,0,0,0,0,24.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2019-06-15 12:54:37,,2019-11-05,2019-11-13,,"36671 Rachel Extensions Apt. 262, OR, US",0
1725813,0,0,0,0,0,0,0,0,24.0,0.0,,PREMIUM_PLUS,Customer,False,False,False,False,False,,2,,2016-10-14 06:53:47,,2016-10-27,2016-12-28,2016-11-20,"847 Stephanie Crest Suite 401, TX, US",0
4947748,4,7,0,0,0,0,0,0,88.0,4.0,18.0,PREMIUM_PLUS,Services,False,False,True,False,False,medium,1,1.0,2019-11-16 17:40:32,2019-10-31 15:40:45,2019-10-28,2021-03-27,2019-12-19,"812 Murillo Walk, NC, US",1
5953914,32,30,9,0,0,24,0,0,260.0,0.0,,LITE,Services,False,False,True,False,False,medium,2,,2020-10-06 21:22:09,2020-11-11 20:31:47,2020-10-25,2020-11-22,2020-10-26,"6818 Flores Trafficway Suite 433, TX, US",1
1866267,7,1,0,0,0,0,0,0,225.0,0.0,,LITE,Services,False,True,True,True,False,medium,2,2.0,2016-11-12 22:47:57,2017-08-12 20:02:07,2017-01-09,2021-02-15,2016-12-02,"05769 Derrick Glen, FL, US",1
967462,0,0,0,0,0,0,0,0,160.0,0.0,16.0,PREMIUM,Customer,False,False,False,True,True,,1,,2016-03-03 15:42:58,,2016-03-15,2019-05-24,2016-03-13,"1728 Melissa Springs, CA, US",0
6088566,8,1,0,0,0,10,0,0,114.0,0.0,,PREMIUM_PLUS,Customer,False,False,True,False,False,,1,,2020-10-22 22:40:13,2020-11-16 01:12:44,2020-12-24,2021-03-25,2020-11-26,"46684 Christina Tunnel, WA, US",1
2205081,0,0,0,0,0,0,0,0,138.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2017-05-24 02:18:08,,2017-04-15,2020-10-09,2017-05-16,"44389 Jonathan Knoll Apt. 785, NV, US",0
1525248,0,0,0,0,0,0,0,0,57.0,0.0,8.0,PREMIUM,Services,False,False,False,True,True,,1,,2016-07-24 11:06:22,,2016-08-11,2016-09-13,,"885 Stout Plains Apt. 038, MO, US",0
956443,0,0,0,0,0,0,0,0,95.0,0.0,,PREMIUM,Customer,False,False,False,True,True,,1,,2016-03-03 19:34:05,,2016-01-29,2016-09-15,2016-02-22,"75400 Holland Alley, CO, US",0
4648098,6,3,0,0,0,0,0,0,42.0,0.0,,PREMIUM_PLUS,Customer,False,False,True,False,False,,2,1.0,2019-07-15 16:36:37,2019-07-22 15:37:54,2019-08-16,2021-01-09,2019-08-06,"90776 Andrew Ports, MA, US",1
902877,0,0,0,0,0,0,0,0,133.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2016-01-01 14:37:01,,2016-02-29,2017-05-13,2016-04-23,"256 Elizabeth Union, KY, US",0
1845326,0,0,0,0,0,0,0,0,140.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2016-11-27 03:21:34,,2016-12-15,2019-03-31,2016-12-28,"1593 Sarah Shore Suite 971, MD, US",0
3037164,4,9,0,0,0,10,0,0,102.0,0.0,,PREMIUM_PLUS,Services,False,False,True,False,False,medium,2,,2018-01-30 18:33:48,2018-02-18 23:13:47,2018-02-19,2018-07-06,2018-02-05,"925 Robert Stravenue, VA, US",1
4217652,0,0,0,0,0,0,0,0,192.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2019-03-31 22:24:30,,2019-05-04,2020-05-21,2019-03-18,"51228 Susan Pine Suite 832, CA, US",0
5064917,5,1,8,0,0,20,6,0,216.0,1.0,,BASIC,Customer,False,False,True,False,False,,1,2.0,2019-11-30 21:01:36,2019-12-01 19:25:53,2020-01-02,2021-03-08,2020-01-09,"0232 Timothy Course Apt. 107, VA, US",1
4690350,1,2,0,0,0,0,0,0,200.0,16.0,,PREMIUM_PLUS,Services,False,False,True,False,False,,1,1.0,2019-08-11 16:15:15,2019-08-14 17:25:15,2019-07-29,2021-03-19,2019-08-07,"891 Phillip Crossing, FL, US",1
2706212,3,6,0,0,0,0,0,0,64.0,0.0,,LITE,Business_type_1,False,False,True,True,False,,2,,2017-09-25 22:45:57,2017-11-19 03:01:03,2017-11-17,2017-12-15,2017-11-07,"5144 Brianna Coves, FL, US",1
1532201,3,1,0,0,0,0,0,0,95.0,0.0,,PREMIUM_PLUS,Services,False,False,True,False,False,,1,,2016-07-02 02:27:52,2016-08-01 23:08:49,2016-08-23,2020-03-25,2016-07-06,"442 Lopez Place, CA, US",0
1730156,4,9,0,0,0,5,0,0,180.0,0.0,6.0,PREMIUM_PLUS,Customer,False,False,True,False,False,,1,1.0,2016-10-23 18:30:37,2016-09-15 13:40:38,2016-11-07,2021-03-08,2016-09-23,"0695 Michael Fields Apt. 907, MI, US",1
3073691,4,10,0,0,0,0,0,0,256.0,4.0,,PREMIUM,Business_type_1,False,False,True,False,False,large,1,2.0,2018-02-18 21:22:22,2018-05-17 21:24:18,2018-05-30,2021-03-09,2018-06-20,"2056 Pamela Camp Suite 241, MI, US",1
1812041,0,0,0,0,0,0,0,0,64.0,0.0,,PREMIUM,Business_type_1,False,False,False,True,True,,1,,2016-12-05 20:45:18,,2016-11-11,2018-07-26,2016-12-04,"2227 Clifford Hills, UT, US",0
4741299,7,3,0,0,0,0,0,0,168.0,0.0,,LITE,Services,False,False,True,False,False,,1,1.0,2019-10-08 18:55:55,2019-08-31 16:17:50,2019-10-16,2020-10-28,2019-09-02,"3903 Lee Street, WI, US",1
3276915,10,16,0,0,0,0,8,0,280.0,54.0,,BASIC,Customer,False,False,True,False,False,medium,2,2.0,2018-06-07 23:25:39,2018-06-18 15:37:28,2018-05-10,2021-04-09,2018-05-07,"80559 Lorraine Track, TX, US",1
3173692,21,9,0,0,0,1,0,0,144.0,40.0,5.0,PREMIUM,Business_type_1,False,False,True,True,False,large,2,2.0,2018-04-04 21:45:31,2018-05-06 15:22:12,2018-04-15,2021-03-20,2018-05-20,"82576 Amanda Hollow Apt. 436, CA, US",1
281138,4,9,0,3,0,0,0,0,160.0,0.0,,BASIC,Business_type_1,False,False,True,False,False,,1,,2015-05-28 07:57:21,2015-05-18 19:39:35,2015-06-20,2015-09-06,2015-07-21,"9759 Mathews Gardens Suite 805, AK, US",0
4126264,10,10,0,0,0,5,0,0,160.0,3.0,,PREMIUM_PLUS,Services,False,False,True,False,False,,1,1.0,2019-03-28 13:33:37,2019-03-19 18:12:57,2019-04-02,2021-04-07,2019-03-01,"207 Nguyen Trafficway, NV, US",1
3933755,2,9,0,0,0,0,0,0,200.0,0.0,144.0,PREMIUM_PLUS,Customer,False,False,True,False,False,,2,1.0,2019-02-01 16:29:46,2019-02-08 20:14:46,2019-02-01,2021-04-12,2019-03-16,"5847 Eric Island Apt. 091, CA, US",1
5310063,0,0,0,0,0,0,0,0,216.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2020-02-14 00:11:51,,2020-03-03,2020-04-20,2020-03-04,"45402 Williamson Dam, TX, US",0
3385570,6,8,0,0,0,0,0,0,160.0,0.0,,PREMIUM,Business_type_1,False,False,True,True,False,small,2,,2018-07-16 21:49:59,2018-07-18 21:01:28,2018-06-05,2019-05-14,2018-06-16,"62983 Robert Locks, FL, US",1
5745899,8,7,0,0,0,7,0,0,42.0,0.0,,PREMIUM_PLUS,Customer,False,False,True,False,False,small,1,1.0,2020-07-25 15:55:55,2020-08-12 15:53:10,2020-08-20,2021-03-04,2020-07-03,"513 Donna Wall Apt. 755, VA, US",1
4527186,8,5,0,0,0,10,0,0,48.0,0.0,,LITE,Customer,False,False,True,False,False,,2,,2019-06-14 14:11:21,2019-06-29 15:08:08,2019-07-04,2019-07-18,,"156 Flores Stravenue, MD, US",1
